run_id,timestamp,prompt_id,dataset,category,split,system,repeat_idx,prompt_template_version,parser_version,route_chosen,route_attempt_sequence,escalations_count,decision_reason,final_answer_source,answer_raw,answer_parsed,parse_success,ground_truth,correct,total_latency_ms,timeout_flag,energy_start_mwh,energy_end_mwh,energy_delta_mwh,energy_per_prompt_mwh,error_code,model_name,quantization,temperature,top_p,top_k,seed,timeout_sec,config_version,router_version
hybrid_v1_20260221_215611,2026-02-21T22:01:02.337162,WP_000001,gsm8k,WP,industry_tier1_40_v2,hybrid_v1,1,PT3_phi_chat,P2_numeric_robust,A2,A1(Primary route for WP) → A2(Fallback from A1 due to parse_failure),1,Primary route for WP,A2,"Each adult gets 6 chocolate bars, so 4 adults",,0,2,0,32664.601,0,15735.00,18342.00,2607.00,65.17,E8,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v1.0
hybrid_v1_20260221_215611,2026-02-21T22:01:35.031010,WP_000001,gsm8k,WP,industry_tier1_40_v2,hybrid_v1,2,PT3_phi_chat,P2_numeric_robust,A2,A1(Primary route for WP) → A2(Fallback from A1 due to parse_failure),1,Primary route for WP,A2,"Each adult gets 6 chocolate bars, so 4 adults",,0,2,0,32592.841,0,15735.00,18342.00,2607.00,65.17,E8,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v1.0
hybrid_v1_20260221_215611,2026-02-21T22:02:07.758871,WP_000001,gsm8k,WP,industry_tier1_40_v2,hybrid_v1,3,PT3_phi_chat,P2_numeric_robust,A2,A1(Primary route for WP) → A2(Fallback from A1 due to parse_failure),1,Primary route for WP,A2,"Each adult gets 6 chocolate bars, so 4 adults",,0,2,0,32626.925,0,15735.00,18342.00,2607.00,65.17,E8,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v1.0
hybrid_v1_20260221_215611,2026-02-21T22:02:57.978196,WP_000002,gsm8k,WP,industry_tier1_40_v2,hybrid_v1,1,PT3_phi_chat,P2_numeric_robust,A2,A1(Primary route for WP) → A2(Fallback from A1 due to parse_failure),1,Primary route for WP,A2,"Jean pays $6,750 for the makeup artist's services",,0,27000,0,50218.493,0,15735.00,18342.00,2607.00,65.17,E8,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v1.0
hybrid_v1_20260221_215611,2026-02-21T22:03:19.497762,WP_000002,gsm8k,WP,industry_tier1_40_v2,hybrid_v1,2,PT3_phi_chat,P2_numeric_robust,A2,A1(Primary route for WP) → A2(Fallback from A1 due to parse_failure),1,Primary route for WP,A2,"Jean pays $6,750 for the makeup artist's services",,0,27000,0,21418.658,0,15735.00,18342.00,2607.00,65.17,E8,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v1.0
hybrid_v1_20260221_215611,2026-02-21T22:03:40.995305,WP_000002,gsm8k,WP,industry_tier1_40_v2,hybrid_v1,3,PT3_phi_chat,P2_numeric_robust,A2,A1(Primary route for WP) → A2(Fallback from A1 due to parse_failure),1,Primary route for WP,A2,"Jean pays $6,750 for the makeup artist's services",,0,27000,0,21396.653,0,15735.00,18342.00,2607.00,65.17,E8,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v1.0
hybrid_v1_20260221_215611,2026-02-21T22:04:18.054624,WP_000003,gsm8k,WP,industry_tier1_40_v2,hybrid_v1,1,PT3_phi_chat,P2_numeric_robust,A2,A1(Primary route for WP) → A2(Fallback from A1 due to parse_failure),1,Primary route for WP,A2,Melanie started with 21 vacuum cleaners. ,,0,18,0,37058.494,0,15735.00,18342.00,2607.00,65.17,E8,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v1.0
hybrid_v1_20260221_215611,2026-02-21T22:04:34.603342,WP_000003,gsm8k,WP,industry_tier1_40_v2,hybrid_v1,2,PT3_phi_chat,P2_numeric_robust,A2,A1(Primary route for WP) → A2(Fallback from A1 due to parse_failure),1,Primary route for WP,A2,Melanie started with 21 vacuum cleaners. ,,0,18,0,16447.878,0,15735.00,18342.00,2607.00,65.17,E8,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v1.0
hybrid_v1_20260221_215611,2026-02-21T22:04:51.177038,WP_000003,gsm8k,WP,industry_tier1_40_v2,hybrid_v1,3,PT3_phi_chat,P2_numeric_robust,A2,A1(Primary route for WP) → A2(Fallback from A1 due to parse_failure),1,Primary route for WP,A2,Melanie started with 21 vacuum cleaners. ,,0,18,0,16472.821,0,15735.00,18342.00,2607.00,65.17,E8,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v1.0
hybrid_v1_20260221_215611,2026-02-21T22:05:28.260877,WP_000004,gsm8k,WP,industry_tier1_40_v2,hybrid_v1,1,PT3_phi_chat,P2_numeric_robust,A2,A1(Primary route for WP) → A2(Fallback from A1 due to parse_failure),1,Primary route for WP,A2,The bus traveled 60 miles/hour * 5 hours =,,0,60,0,37082.966,0,15735.00,18342.00,2607.00,65.17,E8,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v1.0
hybrid_v1_20260221_215611,2026-02-21T22:05:51.229499,WP_000004,gsm8k,WP,industry_tier1_40_v2,hybrid_v1,2,PT3_phi_chat,P2_numeric_robust,A2,A1(Primary route for WP) → A2(Fallback from A1 due to parse_failure),1,Primary route for WP,A2,The bus traveled 60 miles/hour * 5 hours =,,0,60,0,22867.664,0,15735.00,18342.00,2607.00,65.17,E8,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v1.0
hybrid_v1_20260221_215611,2026-02-21T22:06:14.207706,WP_000004,gsm8k,WP,industry_tier1_40_v2,hybrid_v1,3,PT3_phi_chat,P2_numeric_robust,A2,A1(Primary route for WP) → A2(Fallback from A1 due to parse_failure),1,Primary route for WP,A2,The bus traveled 60 miles/hour * 5 hours =,,0,60,0,22877.285,0,15735.00,18342.00,2607.00,65.17,E8,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v1.0
hybrid_v1_20260221_215611,2026-02-21T22:07:07.006653,WP_000005,gsm8k,WP,industry_tier1_40_v2,hybrid_v1,1,PT3_phi_chat,P2_numeric_robust,A2,A1(Primary route for WP) → A2(Fallback from A1 due to parse_failure),1,Primary route for WP,A2,Ruiz makes 120 pounds of chocolates in 2 hours,,0,1800,0,52798.066,0,15735.00,18342.00,2607.00,65.17,E8,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v1.0
hybrid_v1_20260221_215611,2026-02-21T22:07:39.118837,WP_000005,gsm8k,WP,industry_tier1_40_v2,hybrid_v1,2,PT3_phi_chat,P2_numeric_robust,A2,A1(Primary route for WP) → A2(Fallback from A1 due to parse_failure),1,Primary route for WP,A2,Ruiz makes 120 pounds of chocolates in 2 hours,,0,1800,0,32011.264,0,15735.00,18342.00,2607.00,65.17,E8,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v1.0
hybrid_v1_20260221_215611,2026-02-21T22:08:11.225149,WP_000005,gsm8k,WP,industry_tier1_40_v2,hybrid_v1,3,PT3_phi_chat,P2_numeric_robust,A2,A1(Primary route for WP) → A2(Fallback from A1 due to parse_failure),1,Primary route for WP,A2,Ruiz makes 120 pounds of chocolates in 2 hours,,0,1800,0,32005.385,0,15735.00,18342.00,2607.00,65.17,E8,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v1.0
hybrid_v1_20260221_215611,2026-02-21T22:09:05.569888,WP_000006,gsm8k,WP,industry_tier1_40_v2,hybrid_v1,1,PT3_phi_chat,P2_numeric_robust,A2,A1(Primary route for WP) → A2(Fallback from A1 due to parse_failure),1,Primary route for WP,A2,The total cost for the picture frames is 44 * $20 = $880.,880,1,1198,0,54343.853,0,15735.00,18342.00,2607.00,65.17,E5,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v1.0
hybrid_v1_20260221_215611,2026-02-21T22:09:30.401423,WP_000006,gsm8k,WP,industry_tier1_40_v2,hybrid_v1,2,PT3_phi_chat,P2_numeric_robust,A2,A1(Primary route for WP) → A2(Fallback from A1 due to parse_failure),1,Primary route for WP,A2,The total cost for the picture frames is 44 * $20 = $880.,880,1,1198,0,24730.540,0,15735.00,18342.00,2607.00,65.17,E5,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v1.0
hybrid_v1_20260221_215611,2026-02-21T22:09:55.323434,WP_000006,gsm8k,WP,industry_tier1_40_v2,hybrid_v1,3,PT3_phi_chat,P2_numeric_robust,A2,A1(Primary route for WP) → A2(Fallback from A1 due to parse_failure),1,Primary route for WP,A2,The total cost for the picture frames is 44 * $20 = $880.,880,1,1198,0,24821.084,0,15735.00,18342.00,2607.00,65.17,E5,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v1.0
hybrid_v1_20260221_215611,2026-02-21T22:10:39.615433,WP_000007,gsm8k,WP,industry_tier1_40_v2,hybrid_v1,1,PT3_phi_chat,P2_numeric_robust,A2,A1(Primary route for WP) → A2(Fallback from A1 due to parse_failure),1,Primary route for WP,A2,"Jack had $100. Sophia gave him 1/5 of her $100, which is $100 * 1/5 = $20.",20,1,120,0,44291.126,0,15735.00,18342.00,2607.00,65.17,E5,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v1.0
hybrid_v1_20260221_215611,2026-02-21T22:11:15.309193,WP_000007,gsm8k,WP,industry_tier1_40_v2,hybrid_v1,2,PT3_phi_chat,P2_numeric_robust,A2,A1(Primary route for WP) → A2(Fallback from A1 due to parse_failure),1,Primary route for WP,A2,"Jack had $100. Sophia gave him 1/5 of her $100, which is $100 * 1/5 = $20.",20,1,120,0,35592.667,0,15735.00,18342.00,2607.00,65.17,E5,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v1.0
hybrid_v1_20260221_215611,2026-02-21T22:11:50.995908,WP_000007,gsm8k,WP,industry_tier1_40_v2,hybrid_v1,3,PT3_phi_chat,P2_numeric_robust,A2,A1(Primary route for WP) → A2(Fallback from A1 due to parse_failure),1,Primary route for WP,A2,"Jack had $100. Sophia gave him 1/5 of her $100, which is $100 * 1/5 = $20.",20,1,120,0,35585.487,0,15735.00,18342.00,2607.00,65.17,E5,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v1.0
hybrid_v1_20260221_215611,2026-02-21T22:12:56.991599,WP_000008,gsm8k,WP,industry_tier1_40_v2,hybrid_v1,1,PT3_phi_chat,P2_numeric_robust,A2,A1(Primary route for WP) → A2(Fallback from A1 due to parse_failure),1,Primary route for WP,A2,"Grandma spends 40 minutes walking on the beach, which",,0,50,0,65994.826,0,15735.00,18342.00,2607.00,65.17,E8,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v1.0
hybrid_v1_20260221_215611,2026-02-21T22:13:32.846774,WP_000008,gsm8k,WP,industry_tier1_40_v2,hybrid_v1,2,PT3_phi_chat,P2_numeric_robust,A2,A1(Primary route for WP) → A2(Fallback from A1 due to parse_failure),1,Primary route for WP,A2,"Grandma spends 40 minutes walking on the beach, which",,0,50,0,35754.224,0,15735.00,18342.00,2607.00,65.17,E8,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v1.0
hybrid_v1_20260221_215611,2026-02-21T22:14:08.743876,WP_000008,gsm8k,WP,industry_tier1_40_v2,hybrid_v1,3,PT3_phi_chat,P2_numeric_robust,A2,A1(Primary route for WP) → A2(Fallback from A1 due to parse_failure),1,Primary route for WP,A2,"Grandma spends 40 minutes walking on the beach, which",,0,50,0,35796.138,0,15735.00,18342.00,2607.00,65.17,E8,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v1.0
hybrid_v1_20260221_215611,2026-02-21T22:14:58.975806,WP_000009,gsm8k,WP,industry_tier1_40_v2,hybrid_v1,1,PT3_phi_chat,P2_numeric_robust,A2,A1(Primary route for WP) → A2(Fallback from A1 due to parse_failure),1,Primary route for WP,A2,Let's denote the number of tennis balls retrieved in the second set,,0,10,0,50231.061,0,15735.00,18342.00,2607.00,65.17,E8,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v1.0
hybrid_v1_20260221_215611,2026-02-21T22:15:23.020066,WP_000009,gsm8k,WP,industry_tier1_40_v2,hybrid_v1,2,PT3_phi_chat,P2_numeric_robust,A2,A1(Primary route for WP) → A2(Fallback from A1 due to parse_failure),1,Primary route for WP,A2,Let's denote the number of tennis balls retrieved in the second set,,0,10,0,23943.466,0,15735.00,18342.00,2607.00,65.17,E8,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v1.0
hybrid_v1_20260221_215611,2026-02-21T22:15:46.995074,WP_000009,gsm8k,WP,industry_tier1_40_v2,hybrid_v1,3,PT3_phi_chat,P2_numeric_robust,A2,A1(Primary route for WP) → A2(Fallback from A1 due to parse_failure),1,Primary route for WP,A2,Let's denote the number of tennis balls retrieved in the second set,,0,10,0,23874.208,0,15735.00,18342.00,2607.00,65.17,E8,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v1.0
hybrid_v1_20260221_215611,2026-02-21T22:16:16.995662,WP_000010,gsm8k,WP,industry_tier1_40_v2,hybrid_v1,1,PT3_phi_chat,P2_numeric_robust,A1,A1(Primary route for WP),0,Primary route for WP,A1,The trip took 7 hours.,7,1,6,0,30000.057,0,15735.00,18342.00,2607.00,65.17,E5,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v1.0
hybrid_v1_20260221_215611,2026-02-21T22:16:23.968047,WP_000010,gsm8k,WP,industry_tier1_40_v2,hybrid_v1,2,PT3_phi_chat,P2_numeric_robust,A1,A1(Primary route for WP),0,Primary route for WP,A1,The trip took 7 hours.,7,1,6,0,6871.824,0,15735.00,18342.00,2607.00,65.17,E5,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v1.0
hybrid_v1_20260221_215611,2026-02-21T22:16:30.917939,WP_000010,gsm8k,WP,industry_tier1_40_v2,hybrid_v1,3,PT3_phi_chat,P2_numeric_robust,A1,A1(Primary route for WP),0,Primary route for WP,A1,The trip took 7 hours.,7,1,6,0,6849.302,0,15735.00,18342.00,2607.00,65.17,E5,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v1.0
hybrid_v1_20260221_215611,2026-02-21T22:16:33.575830,LOG_000001,ruletaker,LOG,industry_tier1_40_v2,hybrid_v1,1,PT3_phi_chat,P2_numeric_robust,A1,A1(Primary route for LOG),0,Primary route for LOG,A1,No.,No,1,Yes,0,2657.202,0,15735.00,18342.00,2607.00,65.17,E2,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v1.0
hybrid_v1_20260221_215611,2026-02-21T22:16:36.254474,LOG_000001,ruletaker,LOG,industry_tier1_40_v2,hybrid_v1,2,PT3_phi_chat,P2_numeric_robust,A1,A1(Primary route for LOG),0,Primary route for LOG,A1,No.,No,1,Yes,0,2578.049,0,15735.00,18342.00,2607.00,65.17,E2,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v1.0
hybrid_v1_20260221_215611,2026-02-21T22:16:39.021765,LOG_000001,ruletaker,LOG,industry_tier1_40_v2,hybrid_v1,3,PT3_phi_chat,P2_numeric_robust,A1,A1(Primary route for LOG),0,Primary route for LOG,A1,No.,No,1,Yes,0,2666.730,0,15735.00,18342.00,2607.00,65.17,E2,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v1.0
hybrid_v1_20260221_215611,2026-02-21T22:17:31.002825,LOG_000002,ruletaker,LOG,industry_tier1_40_v2,hybrid_v1,1,PT3_phi_chat,P2_numeric_robust,A2,A1(Primary route for LOG) → A2(Fallback from A1 due to timeout),1,Primary route for LOG,A2,Yes.,Yes,1,Yes,1,51980.570,0,15735.00,18342.00,2607.00,65.17,E0,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v1.0
hybrid_v1_20260221_215611,2026-02-21T22:17:33.756161,LOG_000002,ruletaker,LOG,industry_tier1_40_v2,hybrid_v1,2,PT3_phi_chat,P2_numeric_robust,A1,A1(Primary route for LOG),0,Primary route for LOG,A1,Yes.,Yes,1,Yes,1,2652.774,0,15735.00,18342.00,2607.00,65.17,E0,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v1.0
hybrid_v1_20260221_215611,2026-02-21T22:17:36.467663,LOG_000002,ruletaker,LOG,industry_tier1_40_v2,hybrid_v1,3,PT3_phi_chat,P2_numeric_robust,A1,A1(Primary route for LOG),0,Primary route for LOG,A1,Yes.,Yes,1,Yes,1,2610.949,0,15735.00,18342.00,2607.00,65.17,E0,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v1.0
hybrid_v1_20260221_215611,2026-02-21T22:18:03.320527,LOG_000003,ruletaker,LOG,industry_tier1_40_v2,hybrid_v1,1,PT3_phi_chat,P2_numeric_robust,A1,A1(Primary route for LOG),0,Primary route for LOG,A1,Yes.,Yes,1,Yes,1,26852.377,0,15735.00,18342.00,2607.00,65.17,E0,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v1.0
hybrid_v1_20260221_215611,2026-02-21T22:18:06.055275,LOG_000003,ruletaker,LOG,industry_tier1_40_v2,hybrid_v1,2,PT3_phi_chat,P2_numeric_robust,A1,A1(Primary route for LOG),0,Primary route for LOG,A1,Yes.,Yes,1,Yes,1,2634.188,0,15735.00,18342.00,2607.00,65.17,E0,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v1.0
hybrid_v1_20260221_215611,2026-02-21T22:18:08.702617,LOG_000003,ruletaker,LOG,industry_tier1_40_v2,hybrid_v1,3,PT3_phi_chat,P2_numeric_robust,A1,A1(Primary route for LOG),0,Primary route for LOG,A1,Yes.,Yes,1,Yes,1,2546.632,0,15735.00,18342.00,2607.00,65.17,E0,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v1.0
hybrid_v1_20260221_215611,2026-02-21T22:18:34.496826,LOG_000004,ruletaker,LOG,industry_tier1_40_v2,hybrid_v1,1,PT3_phi_chat,P2_numeric_robust,A1,A1(Primary route for LOG),0,Primary route for LOG,A1,No.,No,1,Yes,0,25793.739,0,15735.00,18342.00,2607.00,65.17,E2,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v1.0
hybrid_v1_20260221_215611,2026-02-21T22:18:37.229504,LOG_000004,ruletaker,LOG,industry_tier1_40_v2,hybrid_v1,2,PT3_phi_chat,P2_numeric_robust,A1,A1(Primary route for LOG),0,Primary route for LOG,A1,No.,No,1,Yes,0,2632.080,0,15735.00,18342.00,2607.00,65.17,E2,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v1.0
hybrid_v1_20260221_215611,2026-02-21T22:18:39.875407,LOG_000004,ruletaker,LOG,industry_tier1_40_v2,hybrid_v1,3,PT3_phi_chat,P2_numeric_robust,A1,A1(Primary route for LOG),0,Primary route for LOG,A1,No.,No,1,Yes,0,2545.353,0,15735.00,18342.00,2607.00,65.17,E2,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v1.0
hybrid_v1_20260221_215611,2026-02-21T22:19:05.295367,LOG_000005,ruletaker,LOG,industry_tier1_40_v2,hybrid_v1,1,PT3_phi_chat,P2_numeric_robust,A1,A1(Primary route for LOG),0,Primary route for LOG,A1,No.,No,1,No,1,25419.458,0,15735.00,18342.00,2607.00,65.17,E0,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v1.0
hybrid_v1_20260221_215611,2026-02-21T22:19:08.016104,LOG_000005,ruletaker,LOG,industry_tier1_40_v2,hybrid_v1,2,PT3_phi_chat,P2_numeric_robust,A1,A1(Primary route for LOG),0,Primary route for LOG,A1,No.,No,1,No,1,2620.188,0,15735.00,18342.00,2607.00,65.17,E0,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v1.0
hybrid_v1_20260221_215611,2026-02-21T22:19:10.659565,LOG_000005,ruletaker,LOG,industry_tier1_40_v2,hybrid_v1,3,PT3_phi_chat,P2_numeric_robust,A1,A1(Primary route for LOG),0,Primary route for LOG,A1,No.,No,1,No,1,2542.903,0,15735.00,18342.00,2607.00,65.17,E0,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v1.0
hybrid_v1_20260221_215611,2026-02-21T22:19:54.436118,LOG_000006,ruletaker,LOG,industry_tier1_40_v2,hybrid_v1,1,PT3_phi_chat,P2_numeric_robust,A1,A1(Primary route for LOG),0,Primary route for LOG,A1,Yes.,Yes,1,Yes,1,43776.108,0,15735.00,18342.00,2607.00,65.17,E0,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v1.0
hybrid_v1_20260221_215611,2026-02-21T22:19:57.173616,LOG_000006,ruletaker,LOG,industry_tier1_40_v2,hybrid_v1,2,PT3_phi_chat,P2_numeric_robust,A1,A1(Primary route for LOG),0,Primary route for LOG,A1,Yes.,Yes,1,Yes,1,2636.973,0,15735.00,18342.00,2607.00,65.17,E0,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v1.0
hybrid_v1_20260221_215611,2026-02-21T22:19:59.828666,LOG_000006,ruletaker,LOG,industry_tier1_40_v2,hybrid_v1,3,PT3_phi_chat,P2_numeric_robust,A1,A1(Primary route for LOG),0,Primary route for LOG,A1,Yes.,Yes,1,Yes,1,2554.390,0,15735.00,18342.00,2607.00,65.17,E0,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v1.0
hybrid_v1_20260221_215611,2026-02-21T22:21:04.693629,LOG_000007,ruletaker,LOG,industry_tier1_40_v2,hybrid_v1,1,PT3_phi_chat,P2_numeric_robust,A2,A1(Primary route for LOG) → A2(Fallback from A1 due to timeout),1,Primary route for LOG,A2,No.,No,1,No,1,64864.414,0,15735.00,18342.00,2607.00,65.17,E0,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v1.0
hybrid_v1_20260221_215611,2026-02-21T22:21:07.422578,LOG_000007,ruletaker,LOG,industry_tier1_40_v2,hybrid_v1,2,PT3_phi_chat,P2_numeric_robust,A1,A1(Primary route for LOG),0,Primary route for LOG,A1,No.,No,1,No,1,2628.371,0,15735.00,18342.00,2607.00,65.17,E0,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v1.0
hybrid_v1_20260221_215611,2026-02-21T22:21:10.168789,LOG_000007,ruletaker,LOG,industry_tier1_40_v2,hybrid_v1,3,PT3_phi_chat,P2_numeric_robust,A1,A1(Primary route for LOG),0,Primary route for LOG,A1,No.,No,1,No,1,2645.647,0,15735.00,18342.00,2607.00,65.17,E0,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v1.0
hybrid_v1_20260221_215611,2026-02-21T22:21:47.817634,LOG_000008,ruletaker,LOG,industry_tier1_40_v2,hybrid_v1,1,PT3_phi_chat,P2_numeric_robust,A1,A1(Primary route for LOG),0,Primary route for LOG,A1,Yes.,Yes,1,No,0,37648.357,0,15735.00,18342.00,2607.00,65.17,E2,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v1.0
hybrid_v1_20260221_215611,2026-02-21T22:21:50.548163,LOG_000008,ruletaker,LOG,industry_tier1_40_v2,hybrid_v1,2,PT3_phi_chat,P2_numeric_robust,A1,A1(Primary route for LOG),0,Primary route for LOG,A1,Yes.,Yes,1,No,0,2629.988,0,15735.00,18342.00,2607.00,65.17,E2,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v1.0
hybrid_v1_20260221_215611,2026-02-21T22:21:53.193700,LOG_000008,ruletaker,LOG,industry_tier1_40_v2,hybrid_v1,3,PT3_phi_chat,P2_numeric_robust,A1,A1(Primary route for LOG),0,Primary route for LOG,A1,Yes.,Yes,1,No,0,2545.041,0,15735.00,18342.00,2607.00,65.17,E2,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v1.0
hybrid_v1_20260221_215611,2026-02-21T22:22:47.757768,LOG_000009,ruletaker,LOG,industry_tier1_40_v2,hybrid_v1,1,PT3_phi_chat,P2_numeric_robust,A2,A1(Primary route for LOG) → A2(Fallback from A1 due to timeout),1,Primary route for LOG,A2,No.,No,1,Yes,0,54563.341,0,15735.00,18342.00,2607.00,65.17,E2,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v1.0
hybrid_v1_20260221_215611,2026-02-21T22:22:50.520504,LOG_000009,ruletaker,LOG,industry_tier1_40_v2,hybrid_v1,2,PT3_phi_chat,P2_numeric_robust,A1,A1(Primary route for LOG),0,Primary route for LOG,A1,No.,No,1,Yes,0,2662.049,0,15735.00,18342.00,2607.00,65.17,E2,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v1.0
hybrid_v1_20260221_215611,2026-02-21T22:22:53.186837,LOG_000009,ruletaker,LOG,industry_tier1_40_v2,hybrid_v1,3,PT3_phi_chat,P2_numeric_robust,A1,A1(Primary route for LOG),0,Primary route for LOG,A1,No.,No,1,Yes,0,2565.779,0,15735.00,18342.00,2607.00,65.17,E2,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v1.0
hybrid_v1_20260221_215611,2026-02-21T22:23:26.210454,LOG_000010,ruletaker,LOG,industry_tier1_40_v2,hybrid_v1,1,PT3_phi_chat,P2_numeric_robust,A1,A1(Primary route for LOG),0,Primary route for LOG,A1,No.,No,1,No,1,33023.134,0,15735.00,18342.00,2607.00,65.17,E0,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v1.0
hybrid_v1_20260221_215611,2026-02-21T22:23:28.946983,LOG_000010,ruletaker,LOG,industry_tier1_40_v2,hybrid_v1,2,PT3_phi_chat,P2_numeric_robust,A1,A1(Primary route for LOG),0,Primary route for LOG,A1,No.,No,1,No,1,2635.917,0,15735.00,18342.00,2607.00,65.17,E0,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v1.0
hybrid_v1_20260221_215611,2026-02-21T22:23:31.596690,LOG_000010,ruletaker,LOG,industry_tier1_40_v2,hybrid_v1,3,PT3_phi_chat,P2_numeric_robust,A1,A1(Primary route for LOG),0,Primary route for LOG,A1,No.,No,1,No,1,2549.151,0,15735.00,18342.00,2607.00,65.17,E0,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v1.0
