run_id,timestamp,prompt_id,dataset,category,split,system,repeat_idx,prompt_template_version,parser_version,route_chosen,route_attempt_sequence,escalations_count,decision_reason,final_answer_source,reasoning_mode,symbolic_parse_success,sympy_solve_success,repair_attempted,repair_success,repair_trigger_reason,previous_raw_len,previous_action_id,answer_raw,answer_parsed,parse_success,ground_truth,correct,total_latency_ms,timeout_flag,timeout_policy_version,action_timeout_sec_used,timeout_reason,energy_start_mwh,energy_end_mwh,energy_delta_mwh,energy_per_prompt_mwh,error_code,model_name,quantization,temperature,top_p,top_k,seed,timeout_sec,config_version,router_version
hybrid_v3_20260222_140824,2026-02-22T14:08:27.142227,ALG_000003,deepmind_math,ALG,industry_tier1_40_v2,hybrid_v3,3,PT3_phi_chat,P3_numeric_context,sympy,A4(Primary route for ALG),0,Primary route for ALG,sympy,symbolic,1,1,0,0,,0,,[A4: ['0 = -37*o + 41*o - 8'] solve o -> 2],2,1,2,1,6.642,0,v3.1_cost_cap_2,,,3009.00,4172.00,1163.00,29.07,E0,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v3.1
hybrid_v3_20260222_140824,2026-02-22T14:08:27.183527,ALG_000004,deepmind_math,ALG,industry_tier1_40_v2,hybrid_v3,1,PT3_phi_chat,P3_numeric_context,sympy,A4(Primary route for ALG),0,Primary route for ALG,sympy,symbolic,1,1,0,0,,0,,"[A4: ['15 = o + 2*t + 4', '-18 = -3*o - t'] solve o -> 5]",5,1,5,1,41.022,0,v3.1_cost_cap_2,,,3009.00,4172.00,1163.00,29.07,E0,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v3.1
hybrid_v3_20260222_140824,2026-02-22T14:08:27.294762,ALG_000004,deepmind_math,ALG,industry_tier1_40_v2,hybrid_v3,2,PT3_phi_chat,P3_numeric_context,sympy,A4(Primary route for ALG),0,Primary route for ALG,sympy,symbolic,1,1,0,0,,0,,"[A4: ['15 = o + 2*t + 4', '-18 = -3*o - t'] solve o -> 5]",5,1,5,1,10.886,0,v3.1_cost_cap_2,,,3009.00,4172.00,1163.00,29.07,E0,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v3.1
hybrid_v3_20260222_140824,2026-02-22T14:08:27.405962,ALG_000004,deepmind_math,ALG,industry_tier1_40_v2,hybrid_v3,3,PT3_phi_chat,P3_numeric_context,sympy,A4(Primary route for ALG),0,Primary route for ALG,sympy,symbolic,1,1,0,0,,0,,"[A4: ['15 = o + 2*t + 4', '-18 = -3*o - t'] solve o -> 5]",5,1,5,1,10.867,0,v3.1_cost_cap_2,,,3009.00,4172.00,1163.00,29.07,E0,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v3.1
hybrid_v3_20260222_140824,2026-02-22T14:08:27.764199,ALG_000005,deepmind_math,ALG,industry_tier1_40_v2,hybrid_v3,1,PT3_phi_chat,P3_numeric_context,sympy,A4(Primary route for ALG),0,Primary route for ALG,sympy,symbolic,1,1,0,0,,0,,[A4: ['4*t**3 - 648*t**2 + 34992*t - 629856 = 0'] solve t -> 54],54,1,54,1,357.941,0,v3.1_cost_cap_2,,,3009.00,4172.00,1163.00,29.07,E0,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v3.1
hybrid_v3_20260222_140824,2026-02-22T14:08:27.875981,ALG_000005,deepmind_math,ALG,industry_tier1_40_v2,hybrid_v3,2,PT3_phi_chat,P3_numeric_context,sympy,A4(Primary route for ALG),0,Primary route for ALG,sympy,symbolic,1,1,0,0,,0,,[A4: ['4*t**3 - 648*t**2 + 34992*t - 629856 = 0'] solve t -> 54],54,1,54,1,11.486,0,v3.1_cost_cap_2,,,3009.00,4172.00,1163.00,29.07,E0,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v3.1
hybrid_v3_20260222_140824,2026-02-22T14:08:27.987204,ALG_000005,deepmind_math,ALG,industry_tier1_40_v2,hybrid_v3,3,PT3_phi_chat,P3_numeric_context,sympy,A4(Primary route for ALG),0,Primary route for ALG,sympy,symbolic,1,1,0,0,,0,,[A4: ['4*t**3 - 648*t**2 + 34992*t - 629856 = 0'] solve t -> 54],54,1,54,1,10.872,0,v3.1_cost_cap_2,,,3009.00,4172.00,1163.00,29.07,E0,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v3.1
hybrid_v3_20260222_140824,2026-02-22T14:08:28.031523,ALG_000006,deepmind_math,ALG,industry_tier1_40_v2,hybrid_v3,1,PT3_phi_chat,P3_numeric_context,sympy,A4(Primary route for ALG),0,Primary route for ALG,sympy,symbolic,1,1,0,0,,0,,"[A4: ['4*b - 4 = 4*p', '0 = -2*b - 2*p - 2*p + 14'] solve b -> 3]",3,1,3,1,44.054,0,v3.1_cost_cap_2,,,3009.00,4172.00,1163.00,29.07,E0,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v3.1
hybrid_v3_20260222_140824,2026-02-22T14:08:28.143562,ALG_000006,deepmind_math,ALG,industry_tier1_40_v2,hybrid_v3,2,PT3_phi_chat,P3_numeric_context,sympy,A4(Primary route for ALG),0,Primary route for ALG,sympy,symbolic,1,1,0,0,,0,,"[A4: ['4*b - 4 = 4*p', '0 = -2*b - 2*p - 2*p + 14'] solve b -> 3]",3,1,3,1,11.700,0,v3.1_cost_cap_2,,,3009.00,4172.00,1163.00,29.07,E0,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v3.1
hybrid_v3_20260222_140824,2026-02-22T14:08:28.255831,ALG_000006,deepmind_math,ALG,industry_tier1_40_v2,hybrid_v3,3,PT3_phi_chat,P3_numeric_context,sympy,A4(Primary route for ALG),0,Primary route for ALG,sympy,symbolic,1,1,0,0,,0,,"[A4: ['4*b - 4 = 4*p', '0 = -2*b - 2*p - 2*p + 14'] solve b -> 3]",3,1,3,1,11.933,0,v3.1_cost_cap_2,,,3009.00,4172.00,1163.00,29.07,E0,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v3.1
hybrid_v3_20260222_140824,2026-02-22T14:08:28.284958,ALG_000007,deepmind_math,ALG,industry_tier1_40_v2,hybrid_v3,1,PT3_phi_chat,P3_numeric_context,sympy,A4(Primary route for ALG),0,Primary route for ALG,sympy,symbolic,1,1,0,0,,0,,[A4: ['5*m - 7 - 18 = 0'] solve m -> 5],5,1,5,1,28.847,0,v3.1_cost_cap_2,,,3009.00,4172.00,1163.00,29.07,E0,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v3.1
hybrid_v3_20260222_140824,2026-02-22T14:08:28.392389,ALG_000007,deepmind_math,ALG,industry_tier1_40_v2,hybrid_v3,2,PT3_phi_chat,P3_numeric_context,sympy,A4(Primary route for ALG),0,Primary route for ALG,sympy,symbolic,1,1,0,0,,0,,[A4: ['5*m - 7 - 18 = 0'] solve m -> 5],5,1,5,1,7.084,0,v3.1_cost_cap_2,,,3009.00,4172.00,1163.00,29.07,E0,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v3.1
hybrid_v3_20260222_140824,2026-02-22T14:08:28.499355,ALG_000007,deepmind_math,ALG,industry_tier1_40_v2,hybrid_v3,3,PT3_phi_chat,P3_numeric_context,sympy,A4(Primary route for ALG),0,Primary route for ALG,sympy,symbolic,1,1,0,0,,0,,[A4: ['5*m - 7 - 18 = 0'] solve m -> 5],5,1,5,1,6.616,0,v3.1_cost_cap_2,,,3009.00,4172.00,1163.00,29.07,E0,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v3.1
hybrid_v3_20260222_140824,2026-02-22T14:08:28.521856,ALG_000008,deepmind_math,ALG,industry_tier1_40_v2,hybrid_v3,1,PT3_phi_chat,P3_numeric_context,sympy,A4(Primary route for ALG),0,Primary route for ALG,sympy,symbolic,1,1,0,0,,0,,[A4: ['-554*z = -562*z - 24'] solve z -> -3],-3,1,-3,1,22.237,0,v3.1_cost_cap_2,,,3009.00,4172.00,1163.00,29.07,E0,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v3.1
hybrid_v3_20260222_140824,2026-02-22T14:08:28.629115,ALG_000008,deepmind_math,ALG,industry_tier1_40_v2,hybrid_v3,2,PT3_phi_chat,P3_numeric_context,sympy,A4(Primary route for ALG),0,Primary route for ALG,sympy,symbolic,1,1,0,0,,0,,[A4: ['-554*z = -562*z - 24'] solve z -> -3],-3,1,-3,1,6.904,0,v3.1_cost_cap_2,,,3009.00,4172.00,1163.00,29.07,E0,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v3.1
hybrid_v3_20260222_140824,2026-02-22T14:08:28.736419,ALG_000008,deepmind_math,ALG,industry_tier1_40_v2,hybrid_v3,3,PT3_phi_chat,P3_numeric_context,sympy,A4(Primary route for ALG),0,Primary route for ALG,sympy,symbolic,1,1,0,0,,0,,[A4: ['-554*z = -562*z - 24'] solve z -> -3],-3,1,-3,1,6.960,0,v3.1_cost_cap_2,,,3009.00,4172.00,1163.00,29.07,E0,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v3.1
hybrid_v3_20260222_140824,2026-02-22T14:08:28.773094,ALG_000009,deepmind_math,ALG,industry_tier1_40_v2,hybrid_v3,1,PT3_phi_chat,P3_numeric_context,sympy,A4(Primary route for ALG),0,Primary route for ALG,sympy,symbolic,1,1,0,0,,0,,"[A4: ['-2*m - 4*n = -4*m - 20', '-4*n + 20 = -m'] solve m -> 0]",0,1,0,1,36.398,0,v3.1_cost_cap_2,,,3009.00,4172.00,1163.00,29.07,E0,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v3.1
hybrid_v3_20260222_140824,2026-02-22T14:08:28.885597,ALG_000009,deepmind_math,ALG,industry_tier1_40_v2,hybrid_v3,2,PT3_phi_chat,P3_numeric_context,sympy,A4(Primary route for ALG),0,Primary route for ALG,sympy,symbolic,1,1,0,0,,0,,"[A4: ['-2*m - 4*n = -4*m - 20', '-4*n + 20 = -m'] solve m -> 0]",0,1,0,1,12.156,0,v3.1_cost_cap_2,,,3009.00,4172.00,1163.00,29.07,E0,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v3.1
hybrid_v3_20260222_140824,2026-02-22T14:08:28.997612,ALG_000009,deepmind_math,ALG,industry_tier1_40_v2,hybrid_v3,3,PT3_phi_chat,P3_numeric_context,sympy,A4(Primary route for ALG),0,Primary route for ALG,sympy,symbolic,1,1,0,0,,0,,"[A4: ['-2*m - 4*n = -4*m - 20', '-4*n + 20 = -m'] solve m -> 0]",0,1,0,1,11.669,0,v3.1_cost_cap_2,,,3009.00,4172.00,1163.00,29.07,E0,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v3.1
hybrid_v3_20260222_140824,2026-02-22T14:08:29.015739,ALG_000010,deepmind_math,ALG,industry_tier1_40_v2,hybrid_v3,1,PT3_phi_chat,P3_numeric_context,sympy,A4(Primary route for ALG),0,Primary route for ALG,sympy,symbolic,1,1,0,0,,0,,[A4: ['-9*f + 13*f = -28'] solve f -> -7],-7,1,-7,1,17.841,0,v3.1_cost_cap_2,,,3009.00,4172.00,1163.00,29.07,E0,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v3.1
hybrid_v3_20260222_140824,2026-02-22T14:08:29.122968,ALG_000010,deepmind_math,ALG,industry_tier1_40_v2,hybrid_v3,2,PT3_phi_chat,P3_numeric_context,sympy,A4(Primary route for ALG),0,Primary route for ALG,sympy,symbolic,1,1,0,0,,0,,[A4: ['-9*f + 13*f = -28'] solve f -> -7],-7,1,-7,1,6.881,0,v3.1_cost_cap_2,,,3009.00,4172.00,1163.00,29.07,E0,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v3.1
hybrid_v3_20260222_140824,2026-02-22T14:08:29.229616,ALG_000010,deepmind_math,ALG,industry_tier1_40_v2,hybrid_v3,3,PT3_phi_chat,P3_numeric_context,sympy,A4(Primary route for ALG),0,Primary route for ALG,sympy,symbolic,1,1,0,0,,0,,[A4: ['-9*f + 13*f = -28'] solve f -> -7],-7,1,-7,1,6.322,0,v3.1_cost_cap_2,,,3009.00,4172.00,1163.00,29.07,E0,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v3.1
hybrid_v3_20260222_140824,2026-02-22T14:08:59.671939,WP_000001,gsm8k,WP,industry_tier1_40_v2,hybrid_v3,1,PT3_phi_chat,P3_numeric_context,llm,A2(Primary route for WP) -> A3(Fallback from A2 due to timeout),2,Primary route for WP,llm,repair,0,0,1,0,timeout,0,A2,,,0,2,0,30440.236,1,v3.1_cost_cap_2,20,action_cap,3009.00,4172.00,1163.00,29.07,E7,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v3.1
hybrid_v3_20260222_140824,2026-02-22T14:09:30.167738,WP_000001,gsm8k,WP,industry_tier1_40_v2,hybrid_v3,2,PT3_phi_chat,P3_numeric_context,llm,A2(Primary route for WP) -> A3(Fallback from A2 due to timeout),2,Primary route for WP,llm,repair,0,0,1,0,timeout,0,A2,,,0,2,0,30394.779,1,v3.1_cost_cap_2,20,action_cap,3009.00,4172.00,1163.00,29.07,E7,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v3.1
hybrid_v3_20260222_140824,2026-02-22T14:10:00.664645,WP_000001,gsm8k,WP,industry_tier1_40_v2,hybrid_v3,3,PT3_phi_chat,P3_numeric_context,llm,A2(Primary route for WP) -> A3(Fallback from A2 due to timeout),2,Primary route for WP,llm,repair,0,0,1,0,timeout,0,A2,,,0,2,0,30396.067,1,v3.1_cost_cap_2,20,action_cap,3009.00,4172.00,1163.00,29.07,E7,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v3.1
hybrid_v3_20260222_140824,2026-02-22T14:10:07.341683,WP_000002,gsm8k,WP,industry_tier1_40_v2,hybrid_v3,1,PT3_phi_chat,P3_numeric_context,llm,A2(Primary route for WP),0,Primary route for WP,llm,extended,0,0,0,0,,0,,"Jean paid $45,000. ",45000,1,27000,0,6676.489,0,v3.1_cost_cap_2,20,action_cap,3009.00,4172.00,1163.00,29.07,E5,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v3.1
hybrid_v3_20260222_140824,2026-02-22T14:10:14.079376,WP_000002,gsm8k,WP,industry_tier1_40_v2,hybrid_v3,2,PT3_phi_chat,P3_numeric_context,llm,A2(Primary route for WP),0,Primary route for WP,llm,extended,0,0,0,0,,0,,"Jean paid $45,000. ",45000,1,27000,0,6636.892,0,v3.1_cost_cap_2,20,action_cap,3009.00,4172.00,1163.00,29.07,E5,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v3.1
hybrid_v3_20260222_140824,2026-02-22T14:10:20.820465,WP_000002,gsm8k,WP,industry_tier1_40_v2,hybrid_v3,3,PT3_phi_chat,P3_numeric_context,llm,A2(Primary route for WP),0,Primary route for WP,llm,extended,0,0,0,0,,0,,"Jean paid $45,000. ",45000,1,27000,0,6640.480,0,v3.1_cost_cap_2,20,action_cap,3009.00,4172.00,1163.00,29.07,E5,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v3.1
hybrid_v3_20260222_140824,2026-02-22T14:10:38.879826,WP_000003,gsm8k,WP,industry_tier1_40_v2,hybrid_v3,1,PT3_phi_chat,P3_numeric_context,repair,A2(Primary route for WP) -> A3(Fallback from A2 due to parse_failure),1,Primary route for WP,repair,repair,0,0,1,1,parse_failure,41,A2,21,21,1,18,0,18058.557,0,v3.1_cost_cap_2,20,action_cap,3009.00,4172.00,1163.00,29.07,E5,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v3.1
hybrid_v3_20260222_140824,2026-02-22T14:10:56.997925,WP_000003,gsm8k,WP,industry_tier1_40_v2,hybrid_v3,2,PT3_phi_chat,P3_numeric_context,repair,A2(Primary route for WP) -> A3(Fallback from A2 due to parse_failure),1,Primary route for WP,repair,repair,0,0,1,1,parse_failure,41,A2,21,21,1,18,0,18017.181,0,v3.1_cost_cap_2,20,action_cap,3009.00,4172.00,1163.00,29.07,E5,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v3.1
hybrid_v3_20260222_140824,2026-02-22T14:11:15.067266,WP_000003,gsm8k,WP,industry_tier1_40_v2,hybrid_v3,3,PT3_phi_chat,P3_numeric_context,repair,A2(Primary route for WP) -> A3(Fallback from A2 due to parse_failure),1,Primary route for WP,repair,repair,0,0,1,1,parse_failure,41,A2,21,21,1,18,0,17968.411,0,v3.1_cost_cap_2,20,action_cap,3009.00,4172.00,1163.00,29.07,E5,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v3.1
hybrid_v3_20260222_140824,2026-02-22T14:11:48.247748,WP_000004,gsm8k,WP,industry_tier1_40_v2,hybrid_v3,1,PT3_phi_chat,P3_numeric_context,llm,A2(Primary route for WP) -> A3(Fallback from A2 due to parse_failure),2,Primary route for WP,llm,repair,0,0,1,0,parse_failure,53,A2,The bus traveled 60 miles/hour * 5 hours = 300 miles.,,0,60,0,33179.623,0,v3.1_cost_cap_2,20,action_cap,3009.00,4172.00,1163.00,29.07,E8,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v3.1
hybrid_v3_20260222_140824,2026-02-22T14:12:22.079848,WP_000004,gsm8k,WP,industry_tier1_40_v2,hybrid_v3,2,PT3_phi_chat,P3_numeric_context,llm,A2(Primary route for WP) -> A3(Fallback from A2 due to parse_failure),2,Primary route for WP,llm,repair,0,0,1,0,parse_failure,53,A2,The bus traveled 60 miles/hour * 5 hours = 300 miles.,,0,60,0,33730.905,0,v3.1_cost_cap_2,20,action_cap,3009.00,4172.00,1163.00,29.07,E8,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v3.1
hybrid_v3_20260222_140824,2026-02-22T14:12:55.859808,WP_000004,gsm8k,WP,industry_tier1_40_v2,hybrid_v3,3,PT3_phi_chat,P3_numeric_context,llm,A2(Primary route for WP) -> A3(Fallback from A2 due to parse_failure),2,Primary route for WP,llm,repair,0,0,1,0,parse_failure,53,A2,The bus traveled 60 miles/hour * 5 hours = 300 miles.,,0,60,0,33678.764,0,v3.1_cost_cap_2,20,action_cap,3009.00,4172.00,1163.00,29.07,E8,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v3.1
hybrid_v3_20260222_140824,2026-02-22T14:13:29.320719,WP_000005,gsm8k,WP,industry_tier1_40_v2,hybrid_v3,1,PT3_phi_chat,P3_numeric_context,llm,A2(Primary route for WP) -> A3(Fallback from A2 due to timeout),2,Primary route for WP,llm,repair,0,0,1,0,timeout,0,A2,,,0,1800,0,33460.184,1,v3.1_cost_cap_2,20,action_cap,3009.00,4172.00,1163.00,29.07,E7,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v3.1
hybrid_v3_20260222_140824,2026-02-22T14:13:59.540860,WP_000005,gsm8k,WP,industry_tier1_40_v2,hybrid_v3,2,PT3_phi_chat,P3_numeric_context,llm,A2(Primary route for WP) -> A3(Fallback from A2 due to timeout),2,Primary route for WP,llm,repair,0,0,1,0,timeout,0,A2,,,0,1800,0,30119.441,1,v3.1_cost_cap_2,20,action_cap,3009.00,4172.00,1163.00,29.07,E7,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v3.1
hybrid_v3_20260222_140824,2026-02-22T14:14:30.057810,WP_000005,gsm8k,WP,industry_tier1_40_v2,hybrid_v3,3,PT3_phi_chat,P3_numeric_context,llm,A2(Primary route for WP) -> A3(Fallback from A2 due to timeout),2,Primary route for WP,llm,repair,0,0,1,0,timeout,0,A2,,,0,1800,0,30416.062,1,v3.1_cost_cap_2,20,action_cap,3009.00,4172.00,1163.00,29.07,E7,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v3.1
hybrid_v3_20260222_140824,2026-02-22T14:14:43.304927,WP_000006,gsm8k,WP,industry_tier1_40_v2,hybrid_v3,1,PT3_phi_chat,P3_numeric_context,llm,A2(Primary route for WP),0,Primary route for WP,llm,extended,0,0,0,0,,0,,The cost of the picture frames is 44 * $20 = $880.,880,1,1198,0,13246.495,0,v3.1_cost_cap_2,20,action_cap,3009.00,4172.00,1163.00,29.07,E5,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v3.1
hybrid_v3_20260222_140824,2026-02-22T14:14:56.560006,WP_000006,gsm8k,WP,industry_tier1_40_v2,hybrid_v3,2,PT3_phi_chat,P3_numeric_context,llm,A2(Primary route for WP),0,Primary route for WP,llm,extended,0,0,0,0,,0,,The cost of the picture frames is 44 * $20 = $880.,880,1,1198,0,13154.438,0,v3.1_cost_cap_2,20,action_cap,3009.00,4172.00,1163.00,29.07,E5,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v3.1
