run_id,timestamp,prompt_id,dataset,category,split,system,repeat_idx,action_id,grammar_enabled,grammar_version,max_tokens_budget,prompt_template_version,parser_version,answer_raw,answer_parsed,parse_success,ground_truth,correct,total_latency_ms,timeout_flag,energy_start_mwh,energy_end_mwh,energy_delta_mwh,energy_per_prompt_mwh,error_code,e7_http_status,e7_exception_type,e7_tokens_predicted,e7_stop_type,e7_prompt_len_chars,e7_raw_preview,model_name,quantization,temperature,top_p,top_k,seed,timeout_sec,config_version
v1_a1_grammar_20260221_165923,2026-02-21T17:06:17.185119,ALG_000010,deepmind_math,ALG,industry_tier1_40_v2,v1_a1_grammar,3,A1,1,G1-relaxed,12,PT3_phi_chat,P3_numeric_context,f = -4,-4,1,-7,0,4170.463,0,1264.00,2439.00,1175.00,29.38,E3,200,,5,eos,152,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,45,v1.0
v1_a1_grammar_20260221_165923,2026-02-21T17:06:27.139293,WP_000001,gsm8k,WP,industry_tier1_40_v2,v1_a1_grammar,1,A1,1,G1-relaxed,12,PT3_phi_chat,P3_numeric_context,"Each adult gets 6 chocolate bars, so 4 adults",,0,2,0,9953.663,0,1264.00,2439.00,1175.00,29.38,E8,200,,12,limit,350,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,45,v1.0
v1_a1_grammar_20260221_165923,2026-02-21T17:06:37.186468,WP_000001,gsm8k,WP,industry_tier1_40_v2,v1_a1_grammar,2,A1,1,G1-relaxed,12,PT3_phi_chat,P3_numeric_context,"Each adult gets 6 chocolate bars, so 4 adults",,0,2,0,9946.620,0,1264.00,2439.00,1175.00,29.38,E8,200,,12,limit,350,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,45,v1.0
v1_a1_grammar_20260221_165923,2026-02-21T17:06:47.220707,WP_000001,gsm8k,WP,industry_tier1_40_v2,v1_a1_grammar,3,A1,1,G1-relaxed,12,PT3_phi_chat,P3_numeric_context,"Each adult gets 6 chocolate bars, so 4 adults",,0,2,0,9933.683,0,1264.00,2439.00,1175.00,29.38,E8,200,,12,limit,350,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,45,v1.0
v1_a1_grammar_20260221_165923,2026-02-21T17:06:53.939457,WP_000002,gsm8k,WP,industry_tier1_40_v2,v1_a1_grammar,1,A1,1,G1-relaxed,12,PT3_phi_chat,P3_numeric_context,"Jean paid $45,000. ",45000,1,27000,0,6718.277,0,1264.00,2439.00,1175.00,29.38,E5,200,,8,word,460,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,45,v1.0
v1_a1_grammar_20260221_165923,2026-02-21T17:07:00.706492,WP_000002,gsm8k,WP,industry_tier1_40_v2,v1_a1_grammar,2,A1,1,G1-relaxed,12,PT3_phi_chat,P3_numeric_context,"Jean paid $45,000. ",45000,1,27000,0,6666.475,0,1264.00,2439.00,1175.00,29.38,E5,200,,8,word,460,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,45,v1.0
v1_a1_grammar_20260221_165923,2026-02-21T17:07:07.457050,WP_000002,gsm8k,WP,industry_tier1_40_v2,v1_a1_grammar,3,A1,1,G1-relaxed,12,PT3_phi_chat,P3_numeric_context,"Jean paid $45,000. ",45000,1,27000,0,6649.995,0,1264.00,2439.00,1175.00,29.38,E5,200,,8,word,460,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,45,v1.0
v1_a1_grammar_20260221_165923,2026-02-21T17:07:15.780268,WP_000003,gsm8k,WP,industry_tier1_40_v2,v1_a1_grammar,1,A1,1,G1-relaxed,12,PT3_phi_chat,P3_numeric_context,Melanie started with 21 vacuum cleaners. ,,0,18,0,8322.702,0,1264.00,2439.00,1175.00,29.38,E8,200,,10,word,359,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,45,v1.0
v1_a1_grammar_20260221_165923,2026-02-21T17:07:24.162561,WP_000003,gsm8k,WP,industry_tier1_40_v2,v1_a1_grammar,2,A1,1,G1-relaxed,12,PT3_phi_chat,P3_numeric_context,Melanie started with 21 vacuum cleaners. ,,0,18,0,8281.734,0,1264.00,2439.00,1175.00,29.38,E8,200,,10,word,359,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,45,v1.0
v1_a1_grammar_20260221_165923,2026-02-21T17:07:32.561023,WP_000003,gsm8k,WP,industry_tier1_40_v2,v1_a1_grammar,3,A1,1,G1-relaxed,12,PT3_phi_chat,P3_numeric_context,Melanie started with 21 vacuum cleaners. ,,0,18,0,8297.903,0,1264.00,2439.00,1175.00,29.38,E8,200,,10,word,359,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,45,v1.0
v1_a1_grammar_20260221_165923,2026-02-21T17:07:42.485562,WP_000004,gsm8k,WP,industry_tier1_40_v2,v1_a1_grammar,1,A1,1,G1-relaxed,12,PT3_phi_chat,P3_numeric_context,The bus traveled 60 miles/hour * 5 hours =,,0,60,0,9924.035,0,1264.00,2439.00,1175.00,29.38,E8,200,,12,limit,267,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,45,v1.0
v1_a1_grammar_20260221_165923,2026-02-21T17:07:52.540707,WP_000004,gsm8k,WP,industry_tier1_40_v2,v1_a1_grammar,2,A1,1,G1-relaxed,12,PT3_phi_chat,P3_numeric_context,The bus traveled 60 miles/hour * 5 hours =,,0,60,0,9954.567,0,1264.00,2439.00,1175.00,29.38,E8,200,,12,limit,267,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,45,v1.0
v1_a1_grammar_20260221_165923,2026-02-21T17:08:02.812112,WP_000004,gsm8k,WP,industry_tier1_40_v2,v1_a1_grammar,3,A1,1,G1-relaxed,12,PT3_phi_chat,P3_numeric_context,The bus traveled 60 miles/hour * 5 hours =,,0,60,0,10170.829,0,1264.00,2439.00,1175.00,29.38,E8,200,,12,limit,267,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,45,v1.0
v1_a1_grammar_20260221_165923,2026-02-21T17:08:13.161643,WP_000005,gsm8k,WP,industry_tier1_40_v2,v1_a1_grammar,1,A1,1,G1-relaxed,12,PT3_phi_chat,P3_numeric_context,Ruiz makes 120 pounds of chocolates in 2 hours,,0,1800,0,10349.014,0,1264.00,2439.00,1175.00,29.38,E8,200,,12,limit,375,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,45,v1.0
v1_a1_grammar_20260221_165923,2026-02-21T17:08:23.570474,WP_000005,gsm8k,WP,industry_tier1_40_v2,v1_a1_grammar,2,A1,1,G1-relaxed,12,PT3_phi_chat,P3_numeric_context,Ruiz makes 120 pounds of chocolates in 2 hours,,0,1800,0,10308.255,0,1264.00,2439.00,1175.00,29.38,E8,200,,12,limit,375,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,45,v1.0
v1_a1_grammar_20260221_165923,2026-02-21T17:08:33.993819,WP_000005,gsm8k,WP,industry_tier1_40_v2,v1_a1_grammar,3,A1,1,G1-relaxed,12,PT3_phi_chat,P3_numeric_context,Ruiz makes 120 pounds of chocolates in 2 hours,,0,1800,0,10322.763,0,1264.00,2439.00,1175.00,29.38,E8,200,,12,limit,375,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,45,v1.0
v1_a1_grammar_20260221_165923,2026-02-21T17:08:44.366314,WP_000006,gsm8k,WP,industry_tier1_40_v2,v1_a1_grammar,1,A1,1,G1-relaxed,12,PT3_phi_chat,P3_numeric_context,The total cost for the picture frames is 44 * $,,0,1198,0,10371.740,0,1264.00,2439.00,1175.00,29.38,E8,200,,12,limit,483,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,45,v1.0
v1_a1_grammar_20260221_165923,2026-02-21T17:08:54.798776,WP_000006,gsm8k,WP,industry_tier1_40_v2,v1_a1_grammar,2,A1,1,G1-relaxed,12,PT3_phi_chat,P3_numeric_context,The total cost for the picture frames is 44 * $,,0,1198,0,10331.899,0,1264.00,2439.00,1175.00,29.38,E8,200,,12,limit,483,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,45,v1.0
v1_a1_grammar_20260221_165923,2026-02-21T17:09:05.230507,WP_000006,gsm8k,WP,industry_tier1_40_v2,v1_a1_grammar,3,A1,1,G1-relaxed,12,PT3_phi_chat,P3_numeric_context,The total cost for the picture frames is 44 * $,,0,1198,0,10331.052,0,1264.00,2439.00,1175.00,29.38,E8,200,,12,limit,483,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,45,v1.0
v1_a1_grammar_20260221_165923,2026-02-21T17:09:15.553072,WP_000007,gsm8k,WP,industry_tier1_40_v2,v1_a1_grammar,1,A1,1,G1-relaxed,12,PT3_phi_chat,P3_numeric_context,Jack had $100. Sophia gave him 1/5,,0,120,0,10322.064,0,1264.00,2439.00,1175.00,29.38,E8,200,,12,limit,206,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,45,v1.0
v1_a1_grammar_20260221_165923,2026-02-21T17:09:25.925348,WP_000007,gsm8k,WP,industry_tier1_40_v2,v1_a1_grammar,2,A1,1,G1-relaxed,12,PT3_phi_chat,P3_numeric_context,Jack had $100. Sophia gave him 1/5,,0,120,0,10271.651,0,1264.00,2439.00,1175.00,29.38,E8,200,,12,limit,206,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,45,v1.0
v1_a1_grammar_20260221_165923,2026-02-21T17:09:36.310601,WP_000007,gsm8k,WP,industry_tier1_40_v2,v1_a1_grammar,3,A1,1,G1-relaxed,12,PT3_phi_chat,P3_numeric_context,Jack had $100. Sophia gave him 1/5,,0,120,0,10284.696,0,1264.00,2439.00,1175.00,29.38,E8,200,,12,limit,206,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,45,v1.0
v1_a1_grammar_20260221_165923,2026-02-21T17:09:46.682897,WP_000008,gsm8k,WP,industry_tier1_40_v2,v1_a1_grammar,1,A1,1,G1-relaxed,12,PT3_phi_chat,P3_numeric_context,"Grandma spends 40 minutes walking on the beach, which",,0,50,0,10371.778,0,1264.00,2439.00,1175.00,29.38,E8,200,,12,limit,483,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,45,v1.0
v1_a1_grammar_20260221_165923,2026-02-21T17:09:57.112716,WP_000008,gsm8k,WP,industry_tier1_40_v2,v1_a1_grammar,2,A1,1,G1-relaxed,12,PT3_phi_chat,P3_numeric_context,"Grandma spends 40 minutes walking on the beach, which",,0,50,0,10329.236,0,1264.00,2439.00,1175.00,29.38,E8,200,,12,limit,483,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,45,v1.0
v1_a1_grammar_20260221_165923,2026-02-21T17:10:07.542387,WP_000008,gsm8k,WP,industry_tier1_40_v2,v1_a1_grammar,3,A1,1,G1-relaxed,12,PT3_phi_chat,P3_numeric_context,"Grandma spends 40 minutes walking on the beach, which",,0,50,0,10329.062,0,1264.00,2439.00,1175.00,29.38,E8,200,,12,limit,483,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,45,v1.0
v1_a1_grammar_20260221_165923,2026-02-21T17:10:17.929398,WP_000009,gsm8k,WP,industry_tier1_40_v2,v1_a1_grammar,1,A1,1,G1-relaxed,12,PT3_phi_chat,P3_numeric_context,Let's say Rory retrieved x tennis balls in the second set.,,0,10,0,10386.497,0,1264.00,2439.00,1175.00,29.38,E8,200,,12,word,451,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,45,v1.0
v1_a1_grammar_20260221_165923,2026-02-21T17:10:28.357286,WP_000009,gsm8k,WP,industry_tier1_40_v2,v1_a1_grammar,2,A1,1,G1-relaxed,12,PT3_phi_chat,P3_numeric_context,Let's say Rory retrieved x tennis balls in the second set.,,0,10,0,10327.341,0,1264.00,2439.00,1175.00,29.38,E8,200,,12,word,451,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,45,v1.0
v1_a1_grammar_20260221_165923,2026-02-21T17:10:38.876859,WP_000009,gsm8k,WP,industry_tier1_40_v2,v1_a1_grammar,3,A1,1,G1-relaxed,12,PT3_phi_chat,P3_numeric_context,Let's say Rory retrieved x tennis balls in the second set.,,0,10,0,10419.075,0,1264.00,2439.00,1175.00,29.38,E8,200,,12,word,451,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,45,v1.0
v1_a1_grammar_20260221_165923,2026-02-21T17:10:45.823544,WP_000010,gsm8k,WP,industry_tier1_40_v2,v1_a1_grammar,1,A1,1,G1-relaxed,12,PT3_phi_chat,P3_numeric_context,The trip took 7 hours.,7,1,6,0,6946.173,0,1264.00,2439.00,1175.00,29.38,E5,200,,8,eos,368,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,45,v1.0
v1_a1_grammar_20260221_165923,2026-02-21T17:10:52.869676,WP_000010,gsm8k,WP,industry_tier1_40_v2,v1_a1_grammar,2,A1,1,G1-relaxed,12,PT3_phi_chat,P3_numeric_context,The trip took 7 hours.,7,1,6,0,6945.542,0,1264.00,2439.00,1175.00,29.38,E5,200,,8,eos,368,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,45,v1.0
v1_a1_grammar_20260221_165923,2026-02-21T17:10:59.866238,WP_000010,gsm8k,WP,industry_tier1_40_v2,v1_a1_grammar,3,A1,1,G1-relaxed,12,PT3_phi_chat,P3_numeric_context,The trip took 7 hours.,7,1,6,0,6896.027,0,1264.00,2439.00,1175.00,29.38,E5,200,,8,eos,368,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,45,v1.0
v1_a1_grammar_20260221_165923,2026-02-21T17:11:02.558656,LOG_000001,ruletaker,LOG,industry_tier1_40_v2,v1_a1_grammar,1,A1,1,G1-relaxed,6,PT3_phi_chat,P3_numeric_context,No.,No,1,Yes,0,2691.736,0,1264.00,2439.00,1175.00,29.38,E2,200,,3,eos,765,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,45,v1.0
v1_a1_grammar_20260221_165923,2026-02-21T17:11:05.258348,LOG_000001,ruletaker,LOG,industry_tier1_40_v2,v1_a1_grammar,2,A1,1,G1-relaxed,6,PT3_phi_chat,P3_numeric_context,No.,No,1,Yes,0,2599.145,0,1264.00,2439.00,1175.00,29.38,E2,200,,3,eos,765,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,45,v1.0
v1_a1_grammar_20260221_165923,2026-02-21T17:11:08.019227,LOG_000001,ruletaker,LOG,industry_tier1_40_v2,v1_a1_grammar,3,A1,1,G1-relaxed,6,PT3_phi_chat,P3_numeric_context,No.,No,1,Yes,0,2660.198,0,1264.00,2439.00,1175.00,29.38,E2,200,,3,eos,765,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,45,v1.0
v1_a1_grammar_20260221_165923,2026-02-21T17:11:10.642297,LOG_000002,ruletaker,LOG,industry_tier1_40_v2,v1_a1_grammar,1,A1,1,G1-relaxed,6,PT3_phi_chat,P3_numeric_context,Yes.,Yes,1,Yes,1,2622.440,0,1264.00,2439.00,1175.00,29.38,E0,200,,3,eos,685,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,45,v1.0
v1_a1_grammar_20260221_165923,2026-02-21T17:11:13.401410,LOG_000002,ruletaker,LOG,industry_tier1_40_v2,v1_a1_grammar,2,A1,1,G1-relaxed,6,PT3_phi_chat,P3_numeric_context,Yes.,Yes,1,Yes,1,2658.526,0,1264.00,2439.00,1175.00,29.38,E0,200,,3,eos,685,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,45,v1.0
v1_a1_grammar_20260221_165923,2026-02-21T17:11:16.150301,LOG_000002,ruletaker,LOG,industry_tier1_40_v2,v1_a1_grammar,3,A1,1,G1-relaxed,6,PT3_phi_chat,P3_numeric_context,Yes.,Yes,1,Yes,1,2648.352,0,1264.00,2439.00,1175.00,29.38,E0,200,,3,eos,685,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,45,v1.0
v1_a1_grammar_20260221_165923,2026-02-21T17:11:18.763370,LOG_000003,ruletaker,LOG,industry_tier1_40_v2,v1_a1_grammar,1,A1,1,G1-relaxed,6,PT3_phi_chat,P3_numeric_context,Yes.,Yes,1,Yes,1,2612.589,0,1264.00,2439.00,1175.00,29.38,E0,200,,3,eos,410,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,45,v1.0
v1_a1_grammar_20260221_165923,2026-02-21T17:11:21.473626,LOG_000003,ruletaker,LOG,industry_tier1_40_v2,v1_a1_grammar,2,A1,1,G1-relaxed,6,PT3_phi_chat,P3_numeric_context,Yes.,Yes,1,Yes,1,2609.720,0,1264.00,2439.00,1175.00,29.38,E0,200,,3,eos,410,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,45,v1.0
v1_a1_grammar_20260221_165923,2026-02-21T17:11:24.152291,LOG_000003,ruletaker,LOG,industry_tier1_40_v2,v1_a1_grammar,3,A1,1,G1-relaxed,6,PT3_phi_chat,P3_numeric_context,Yes.,Yes,1,Yes,1,2578.139,0,1264.00,2439.00,1175.00,29.38,E0,200,,3,eos,410,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,45,v1.0
v1_a1_grammar_20260221_165923,2026-02-21T17:11:26.794643,LOG_000004,ruletaker,LOG,industry_tier1_40_v2,v1_a1_grammar,1,A1,1,G1-relaxed,6,PT3_phi_chat,P3_numeric_context,No.,No,1,Yes,0,2641.873,0,1264.00,2439.00,1175.00,29.38,E2,200,,3,eos,367,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,45,v1.0
v1_a1_grammar_20260221_165923,2026-02-21T17:11:29.472257,LOG_000004,ruletaker,LOG,industry_tier1_40_v2,v1_a1_grammar,2,A1,1,G1-relaxed,6,PT3_phi_chat,P3_numeric_context,No.,No,1,Yes,0,2577.080,0,1264.00,2439.00,1175.00,29.38,E2,200,,3,eos,367,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,45,v1.0
v1_a1_grammar_20260221_165923,2026-02-21T17:11:32.225580,LOG_000004,ruletaker,LOG,industry_tier1_40_v2,v1_a1_grammar,3,A1,1,G1-relaxed,6,PT3_phi_chat,P3_numeric_context,No.,No,1,Yes,0,2652.788,0,1264.00,2439.00,1175.00,29.38,E2,200,,3,eos,367,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,45,v1.0
v1_a1_grammar_20260221_165923,2026-02-21T17:11:34.817388,LOG_000005,ruletaker,LOG,industry_tier1_40_v2,v1_a1_grammar,1,A1,1,G1-relaxed,6,PT3_phi_chat,P3_numeric_context,No.,No,1,No,1,2591.290,0,1264.00,2439.00,1175.00,29.38,E0,200,,3,eos,377,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,45,v1.0
v1_a1_grammar_20260221_165923,2026-02-21T17:11:37.562068,LOG_000005,ruletaker,LOG,industry_tier1_40_v2,v1_a1_grammar,2,A1,1,G1-relaxed,6,PT3_phi_chat,P3_numeric_context,No.,No,1,No,1,2644.136,0,1264.00,2439.00,1175.00,29.38,E0,200,,3,eos,377,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,45,v1.0
v1_a1_grammar_20260221_165923,2026-02-21T17:11:40.232000,LOG_000005,ruletaker,LOG,industry_tier1_40_v2,v1_a1_grammar,3,A1,1,G1-relaxed,6,PT3_phi_chat,P3_numeric_context,No.,No,1,No,1,2569.400,0,1264.00,2439.00,1175.00,29.38,E0,200,,3,eos,377,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,45,v1.0
v1_a1_grammar_20260221_165923,2026-02-21T17:11:42.909164,LOG_000006,ruletaker,LOG,industry_tier1_40_v2,v1_a1_grammar,1,A1,1,G1-relaxed,6,PT3_phi_chat,P3_numeric_context,Yes.,Yes,1,Yes,1,2676.685,0,1264.00,2439.00,1175.00,29.38,E0,200,,3,eos,611,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,45,v1.0
v1_a1_grammar_20260221_165923,2026-02-21T17:11:45.602246,LOG_000006,ruletaker,LOG,industry_tier1_40_v2,v1_a1_grammar,2,A1,1,G1-relaxed,6,PT3_phi_chat,P3_numeric_context,Yes.,Yes,1,Yes,1,2592.503,0,1264.00,2439.00,1175.00,29.38,E0,200,,3,eos,611,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,45,v1.0
v1_a1_grammar_20260221_165923,2026-02-21T17:11:48.351041,LOG_000006,ruletaker,LOG,industry_tier1_40_v2,v1_a1_grammar,3,A1,1,G1-relaxed,6,PT3_phi_chat,P3_numeric_context,Yes.,Yes,1,Yes,1,2648.242,0,1264.00,2439.00,1175.00,29.38,E0,200,,3,eos,611,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,45,v1.0
v1_a1_grammar_20260221_165923,2026-02-21T17:11:50.997000,LOG_000007,ruletaker,LOG,industry_tier1_40_v2,v1_a1_grammar,1,A1,1,G1-relaxed,6,PT3_phi_chat,P3_numeric_context,No.,No,1,No,1,2645.409,0,1264.00,2439.00,1175.00,29.38,E0,200,,3,eos,853,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,45,v1.0
v1_a1_grammar_20260221_165923,2026-02-21T17:11:53.711299,LOG_000007,ruletaker,LOG,industry_tier1_40_v2,v1_a1_grammar,2,A1,1,G1-relaxed,6,PT3_phi_chat,P3_numeric_context,No.,No,1,No,1,2613.720,0,1264.00,2439.00,1175.00,29.38,E0,200,,3,eos,853,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,45,v1.0
v1_a1_grammar_20260221_165923,2026-02-21T17:11:56.462416,LOG_000007,ruletaker,LOG,industry_tier1_40_v2,v1_a1_grammar,3,A1,1,G1-relaxed,6,PT3_phi_chat,P3_numeric_context,No.,No,1,No,1,2650.582,0,1264.00,2439.00,1175.00,29.38,E0,200,,3,eos,853,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,45,v1.0
v1_a1_grammar_20260221_165923,2026-02-21T17:11:59.090655,LOG_000008,ruletaker,LOG,industry_tier1_40_v2,v1_a1_grammar,1,A1,1,G1-relaxed,6,PT3_phi_chat,P3_numeric_context,Yes.,Yes,1,No,0,2627.770,0,1264.00,2439.00,1175.00,29.38,E2,200,,3,eos,517,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,45,v1.0
v1_a1_grammar_20260221_165923,2026-02-21T17:12:01.822072,LOG_000008,ruletaker,LOG,industry_tier1_40_v2,v1_a1_grammar,2,A1,1,G1-relaxed,6,PT3_phi_chat,P3_numeric_context,Yes.,Yes,1,No,0,2630.886,0,1264.00,2439.00,1175.00,29.38,E2,200,,3,eos,517,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,45,v1.0
v1_a1_grammar_20260221_165923,2026-02-21T17:12:04.518053,LOG_000008,ruletaker,LOG,industry_tier1_40_v2,v1_a1_grammar,3,A1,1,G1-relaxed,6,PT3_phi_chat,P3_numeric_context,Yes.,Yes,1,No,0,2595.452,0,1264.00,2439.00,1175.00,29.38,E2,200,,3,eos,517,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,45,v1.0
v1_a1_grammar_20260221_165923,2026-02-21T17:12:07.205520,LOG_000009,ruletaker,LOG,industry_tier1_40_v2,v1_a1_grammar,1,A1,1,G1-relaxed,6,PT3_phi_chat,P3_numeric_context,No.,No,1,Yes,0,2686.939,0,1264.00,2439.00,1175.00,29.38,E2,200,,3,eos,680,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,45,v1.0
v1_a1_grammar_20260221_165923,2026-02-21T17:12:09.894921,LOG_000009,ruletaker,LOG,industry_tier1_40_v2,v1_a1_grammar,2,A1,1,G1-relaxed,6,PT3_phi_chat,P3_numeric_context,No.,No,1,Yes,0,2588.735,0,1264.00,2439.00,1175.00,29.38,E2,200,,3,eos,680,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,45,v1.0
v1_a1_grammar_20260221_165923,2026-02-21T17:12:12.664892,LOG_000009,ruletaker,LOG,industry_tier1_40_v2,v1_a1_grammar,3,A1,1,G1-relaxed,6,PT3_phi_chat,P3_numeric_context,No.,No,1,Yes,0,2669.436,0,1264.00,2439.00,1175.00,29.38,E2,200,,3,eos,680,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,45,v1.0
v1_a1_grammar_20260221_165923,2026-02-21T17:12:15.284281,LOG_000010,ruletaker,LOG,industry_tier1_40_v2,v1_a1_grammar,1,A1,1,G1-relaxed,6,PT3_phi_chat,P3_numeric_context,No.,No,1,No,1,2618.918,0,1264.00,2439.00,1175.00,29.38,E0,200,,3,eos,494,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,45,v1.0
v1_a1_grammar_20260221_165923,2026-02-21T17:12:18.018728,LOG_000010,ruletaker,LOG,industry_tier1_40_v2,v1_a1_grammar,2,A1,1,G1-relaxed,6,PT3_phi_chat,P3_numeric_context,No.,No,1,No,1,2633.904,0,1264.00,2439.00,1175.00,29.38,E0,200,,3,eos,494,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,45,v1.0
v1_a1_grammar_20260221_165923,2026-02-21T17:12:20.688390,LOG_000010,ruletaker,LOG,industry_tier1_40_v2,v1_a1_grammar,3,A1,1,G1-relaxed,6,PT3_phi_chat,P3_numeric_context,No.,No,1,No,1,2569.122,0,1264.00,2439.00,1175.00,29.38,E0,200,,3,eos,494,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,45,v1.0
